age,task_category,difficulty,points,past_completion_rate,current_streak,total_tasks_assigned,day_of_week,time_of_day,performance_level,streak_x_completion,age_x_difficulty,points_x_completion,success
16,8,2,20,0.06,26,25,0,21,0,1.56,32,1.2,0
11,9,2,40,0.83,4,9,2,10,8,3.32,22,33.199999999999996,1
7,8,1,85,0.58,24,75,4,12,5,13.919999999999998,7,49.3,1
7,8,2,40,0.01,20,24,4,9,0,0.2,14,0.4,0
5,5,0,15,0.5,1,42,3,1,5,0.5,0,7.5,1
13,3,2,20,0.57,4,84,3,1,5,2.28,26,11.399999999999999,1
9,8,1,85,0.57,10,34,4,17,5,5.699999999999999,9,48.449999999999996,1
6,8,1,45,0.96,19,31,4,13,9,18.24,6,43.199999999999996,1
10,4,1,15,0.62,5,64,5,1,6,3.1,10,9.3,1
15,5,1,85,0.46,16,61,0,10,4,7.36,15,39.1,1
11,6,0,40,0.03,25,94,0,11,0,0.75,0,1.2,1
11,0,2,50,0.27,12,14,2,0,2,3.24,22,13.5,0
6,2,2,40,0.92,1,54,3,20,9,0.92,12,36.800000000000004,1
10,6,1,10,0.85,26,47,0,11,8,22.099999999999998,10,8.5,1
14,0,2,60,0.64,22,59,3,10,6,14.08,28,38.4,1
12,8,2,35,0.83,15,74,5,7,8,12.45,24,29.049999999999997,1
14,1,2,50,0.49,7,60,1,18,4,3.4299999999999997,28,24.5,0
5,3,1,25,0.08,25,99,6,18,0,2.0,5,2.0,0
16,6,0,95,0.12,4,59,3,8,1,0.48,0,11.4,1
12,1,1,30,0.25,20,30,1,2,2,5.0,12,7.5,1
6,1,2,95,0.05,13,83,3,21,0,0.65,12,4.75,0
7,3,1,75,0.19,20,71,0,7,1,3.8,7,14.25,0
17,3,0,100,0.91,17,32,0,8,9,15.47,0,91.0,1
10,2,0,80,0.53,24,2,1,9,5,12.72,0,42.400000000000006,1
11,3,0,30,0.51,8,82,1,11,5,4.08,0,15.3,1
11,5,1,90,0.39,24,69,0,23,3,9.36,11,35.1,1
15,5,2,10,0.03,22,47,4,18,0,0.6599999999999999,30,0.3,0
15,5,2,35,0.54,10,61,6,11,5,5.4,30,18.900000000000002,1
5,1,1,45,0.22,17,89,5,10,2,3.74,5,9.9,1
6,8,2,10,0.96,14,80,5,8,9,13.44,12,9.6,1
14,1,1,85,0.98,27,15,2,21,9,26.46,14,83.3,1
17,1,1,45,0.43,2,77,5,19,4,0.86,17,19.35,1
10,4,0,75,0.09,0,53,2,13,0,0.0,0,6.75,0
11,6,1,90,0.55,9,41,5,10,5,4.95,11,49.50000000000001,1
8,6,0,80,0.93,15,55,3,11,9,13.950000000000001,0,74.4,1
14,9,1,100,0.6,5,85,1,8,6,3.0,14,60.0,1
9,2,0,90,0.1,13,24,1,12,1,1.3,0,9.0,1
11,4,2,50,0.61,3,68,5,12,6,1.83,22,30.5,1
6,4,1,30,0.55,7,52,1,22,5,3.8500000000000005,6,16.5,1
10,8,0,60,0.75,6,12,5,11,7,4.5,0,45.0,1
6,3,0,35,0.35,3,14,3,0,3,1.0499999999999998,0,12.25,1
7,7,2,50,0.47,9,40,3,18,4,4.2299999999999995,14,23.5,0
17,3,1,30,0.75,7,99,4,23,7,5.25,17,22.5,1
6,7,1,15,0.61,27,53,4,5,6,16.47,6,9.15,1
7,5,2,90,0.34,30,67,6,8,3,10.200000000000001,14,30.6,0
6,3,2,55,0.7,21,64,2,0,7,14.7,12,38.5,1
13,7,1,75,0.27,27,58,1,19,2,7.290000000000001,13,20.25,1
12,2,2,70,0.1,15,45,3,10,1,1.5,24,7.0,0
12,7,2,95,0.81,1,50,0,16,8,0.81,24,76.95,1
8,4,1,25,0.33,2,65,0,19,3,0.66,8,8.25,1
10,5,0,95,0.9,21,17,2,3,9,18.900000000000002,0,85.5,1
10,2,2,70,0.24,17,33,0,2,2,4.08,20,16.8,0
11,1,2,75,0.05,26,84,5,12,0,1.3,22,3.75,0
9,9,0,50,0.31,6,32,3,22,3,1.8599999999999999,0,15.5,1
10,2,0,20,0.82,12,79,0,8,8,9.84,0,16.4,1
11,1,1,50,0.99,11,61,1,6,9,10.89,11,49.5,1
12,6,2,45,0.01,19,12,1,8,0,0.19,24,0.45,0
6,7,2,15,0.02,0,63,0,18,0,0.0,12,0.3,0
10,7,2,20,0.66,9,45,0,9,6,5.94,20,13.200000000000001,1
14,5,0,45,0.58,22,84,2,10,5,12.76,0,26.099999999999998,1
13,3,2,80,0.86,12,71,0,14,8,10.32,26,68.8,1
7,9,1,70,0.73,27,67,0,17,7,19.71,7,51.1,1
9,3,2,85,0.88,12,70,2,16,8,10.56,18,74.8,1
7,7,2,30,0.98,20,3,6,19,9,19.6,14,29.4,1
14,0,1,5,0.79,23,50,2,8,7,18.17,14,3.95,1
10,0,0,5,0.66,12,86,0,8,6,7.92,0,3.3000000000000003,1
10,1,2,100,0.61,16,11,6,16,6,9.76,20,61.0,1
12,3,0,10,0.03,15,82,6,12,0,0.44999999999999996,0,0.3,1
8,2,1,30,0.17,25,64,1,13,1,4.25,8,5.1000000000000005,0
10,0,1,35,0.15,20,50,0,10,1,3.0,10,5.25,0
9,7,0,60,0.21,26,19,1,13,2,5.46,0,12.6,1
17,5,1,95,0.21,30,98,2,6,2,6.3,17,19.95,1
14,7,0,50,0.84,3,25,5,21,8,2.52,0,42.0,1
10,9,2,70,0.3,13,8,5,12,3,3.9,20,21.0,0
5,0,2,90,0.62,14,21,3,8,6,8.68,10,55.8,0
16,5,0,45,0.65,7,15,6,12,6,4.55,0,29.25,1
9,1,0,100,0.61,2,90,1,13,6,1.22,0,61.0,1
10,6,1,10,0.97,24,21,5,11,9,23.28,10,9.7,1
9,2,1,10,0.04,4,70,6,20,0,0.16,9,0.4,0
14,2,0,35,0.52,6,47,6,14,5,3.12,0,18.2,1
14,9,0,90,0.65,10,74,2,11,6,6.5,0,58.5,1
13,9,0,25,0.33,20,62,2,15,3,6.6000000000000005,0,8.25,1
10,2,2,45,0.62,14,46,3,11,6,8.68,20,27.9,1
10,1,0,85,0.85,25,66,5,19,8,21.25,0,72.25,1
15,5,1,35,0.54,13,63,3,13,5,7.0200000000000005,15,18.900000000000002,1
10,7,0,35,0.08,0,11,1,4,0,0.0,0,2.8000000000000003,0
15,1,0,40,0.64,29,90,4,15,6,18.56,0,25.6,1
10,3,2,45,0.18,9,37,5,16,1,1.6199999999999999,20,8.1,0
8,5,1,55,0.75,14,37,4,16,7,10.5,8,41.25,1
13,3,2,70,0.89,6,72,5,4,8,5.34,26,62.300000000000004,1
10,2,1,50,0.22,19,25,2,22,2,4.18,10,11.0,1
17,5,0,15,0.35,15,26,5,9,3,5.25,0,5.25,1
17,6,1,5,0.94,13,69,5,18,9,12.219999999999999,17,4.699999999999999,1
15,9,2,25,0.97,8,61,0,11,9,7.76,30,24.25,1
12,5,1,20,0.02,1,86,0,1,0,0.02,12,0.4,0
17,3,0,30,0.18,3,92,1,6,1,0.54,0,5.3999999999999995,1
14,5,1,20,0.18,27,54,4,16,1,4.859999999999999,14,3.5999999999999996,1
8,2,0,25,0.56,29,34,0,8,5,16.240000000000002,0,14.000000000000002,1
7,2,1,40,0.63,13,96,5,4,6,8.19,7,25.2,1
6,4,1,55,0.2,15,14,2,20,2,3.0,6,11.0,0
5,4,1,20,0.83,12,63,4,14,8,9.959999999999999,5,16.599999999999998,1
12,8,2,10,0.77,30,11,5,3,7,23.1,24,7.7,1
15,5,2,20,0.21,13,69,2,5,2,2.73,30,4.2,0
8,2,2,65,0.19,11,35,3,19,1,2.09,16,12.35,0
15,0,0,35,0.72,26,95,4,22,7,18.72,0,25.2,1
8,1,0,55,0.44,18,59,1,5,4,7.92,0,24.2,1
8,8,0,60,0.29,10,18,3,17,2,2.9,0,17.4,1
16,7,1,30,0.63,0,24,1,10,6,0.0,16,18.9,1
11,4,0,95,0.23,19,79,6,19,2,4.37,0,21.85,1
13,6,2,100,0.98,19,93,2,0,9,18.62,26,98.0,1
12,8,1,80,0.94,12,73,4,19,9,11.28,12,75.19999999999999,1
14,3,2,85,0.95,18,83,0,20,9,17.099999999999998,28,80.75,1
14,4,2,75,0.27,3,23,1,21,2,0.81,28,20.25,0
6,9,2,5,0.04,9,12,2,10,0,0.36,12,0.2,0
6,7,1,85,0.76,28,28,3,6,7,21.28,6,64.6,1
10,3,0,30,0.88,1,17,4,18,8,0.88,0,26.4,1
14,6,1,70,0.5,25,69,2,17,5,12.5,14,35.0,1
16,4,0,15,0.09,5,9,0,22,0,0.44999999999999996,0,1.3499999999999999,1
15,6,1,15,0.3,19,33,6,14,3,5.7,15,4.5,1
8,9,1,60,0.68,9,96,1,2,6,6.12,8,40.800000000000004,1
5,5,1,75,0.5,21,6,1,21,5,10.5,5,37.5,1
5,2,1,55,0.57,1,72,5,17,5,0.57,5,31.349999999999998,1
14,5,2,65,0.61,19,25,2,16,6,11.59,28,39.65,1
9,3,1,30,0.19,8,73,2,10,1,1.52,9,5.7,0
7,1,0,60,0.71,30,71,3,1,7,21.299999999999997,0,42.599999999999994,1
11,2,2,5,0.76,28,66,0,17,7,21.28,22,3.8,1
5,4,0,95,0.87,23,94,5,19,8,20.01,0,82.65,1
14,1,1,20,0.8,9,96,0,9,8,7.2,14,16.0,1
5,5,0,90,0.35,21,11,5,7,3,7.35,0,31.499999999999996,1
15,4,1,45,0.72,19,89,3,7,7,13.68,15,32.4,1
17,6,1,15,0.89,5,53,2,14,8,4.45,17,13.35,1
7,5,2,45,0.69,22,74,5,5,6,15.18,14,31.049999999999997,1
9,5,0,100,0.93,12,2,6,9,9,11.16,0,93.0,1
7,4,0,90,0.95,14,37,5,20,9,13.299999999999999,0,85.5,1
9,2,1,40,0.93,22,90,6,23,9,20.46,9,37.2,1
17,6,2,55,0.75,5,58,6,13,7,3.75,34,41.25,1
13,2,0,95,0.1,20,71,0,5,1,2.0,0,9.5,1
7,4,1,65,0.12,8,21,6,17,1,0.96,7,7.8,0
5,9,1,5,0.16,19,98,6,14,1,3.04,5,0.8,0
14,0,2,70,0.67,11,13,6,21,6,7.37,28,46.900000000000006,1
10,9,0,15,0.47,20,28,1,3,4,9.399999999999999,0,7.05,1
12,0,0,60,0.9,7,64,4,15,9,6.3,0,54.0,1
5,8,1,10,0.31,20,31,3,15,3,6.2,5,3.1,0
13,7,0,60,0.2,2,64,1,1,2,0.4,0,12.0,1
15,1,1,40,0.24,0,1,1,5,2,0.0,15,9.6,0
10,6,2,70,0.27,24,33,0,6,2,6.48,20,18.900000000000002,0
8,1,0,60,0.09,13,65,1,19,0,1.17,0,5.3999999999999995,1
9,8,2,50,0.16,13,84,3,6,1,2.08,18,8.0,0
6,5,1,35,0.02,28,79,0,6,0,0.56,6,0.7000000000000001,0
15,4,2,95,0.12,2,46,6,12,1,0.24,30,11.4,0
15,5,0,65,0.43,2,27,3,9,4,0.86,0,27.95,1
11,3,1,15,0.75,9,42,1,5,7,6.75,11,11.25,1
13,2,0,25,0.88,21,28,6,9,8,18.48,0,22.0,1
13,5,2,30,0.82,19,58,6,19,8,15.579999999999998,26,24.599999999999998,1
14,3,2,45,0.6,13,46,3,14,6,7.8,28,27.0,1
10,8,0,40,0.35,3,86,4,15,3,1.0499999999999998,0,14.0,1
5,6,1,5,0.95,9,12,1,6,9,8.549999999999999,5,4.75,1
16,1,1,45,0.04,9,34,3,16,0,0.36,16,1.8,0
8,0,1,55,0.01,12,26,1,15,0,0.12,8,0.55,0
15,0,0,45,0.57,8,14,6,0,5,4.56,0,25.65,1
15,5,0,65,0.95,20,51,1,13,9,19.0,0,61.75,1
9,2,1,25,0.73,5,52,2,21,7,3.65,9,18.25,1
10,4,0,65,0.49,16,83,6,15,4,7.84,0,31.849999999999998,1
14,6,1,50,0.39,20,24,3,19,3,7.800000000000001,14,19.5,1
13,6,2,35,0.0,25,12,5,7,0,0.0,26,0.0,0
8,3,0,80,0.62,17,95,6,23,6,10.54,0,49.6,1
13,2,0,75,0.0,20,54,5,15,0,0.0,0,0.0,1
6,9,2,65,0.07,27,78,2,19,0,1.8900000000000001,12,4.550000000000001,0
6,8,1,20,0.31,14,46,3,3,3,4.34,6,6.2,0
16,0,0,90,0.28,30,42,5,4,2,8.4,0,25.200000000000003,1
11,0,1,85,0.88,26,21,4,14,8,22.88,11,74.8,1
14,5,2,65,0.07,24,11,6,0,0,1.6800000000000002,28,4.550000000000001,0
14,6,1,15,0.67,11,79,1,19,6,7.37,14,10.05,1
8,2,2,55,0.95,14,68,4,1,9,13.299999999999999,16,52.25,1
13,8,1,10,0.42,0,25,0,22,4,0.0,13,4.2,1
17,3,1,80,0.74,26,94,6,23,7,19.24,17,59.2,1
6,1,0,10,0.14,6,4,6,20,1,0.8400000000000001,0,1.4000000000000001,0
7,3,2,60,0.64,26,43,5,3,6,16.64,14,38.4,1
16,2,2,25,0.98,1,60,1,4,9,0.98,32,24.5,1
8,0,0,40,0.37,17,20,1,7,3,6.29,0,14.8,1
14,8,2,60,0.07,22,16,1,20,0,1.54,28,4.2,0
17,9,2,80,0.76,15,32,4,21,7,11.4,34,60.8,1
12,9,0,75,0.55,14,50,3,17,5,7.700000000000001,0,41.25,1
7,3,1,5,0.63,22,38,1,4,6,13.86,7,3.15,1
14,6,1,55,0.1,8,88,2,16,1,0.8,14,5.5,1
12,4,0,5,0.9,4,3,3,16,9,3.6,0,4.5,1
6,4,2,90,0.64,25,73,4,20,6,16.0,12,57.6,1
6,9,2,75,0.14,5,76,4,2,1,0.7000000000000001,12,10.500000000000002,0
6,3,0,5,0.52,7,83,1,18,5,3.64,0,2.6,1
6,4,0,95,0.71,3,97,0,22,7,2.13,0,67.45,1
15,7,2,70,0.25,6,3,5,10,2,1.5,30,17.5,0
5,7,1,95,0.96,1,37,2,7,9,0.96,5,91.2,1
7,7,0,95,0.17,17,84,0,4,1,2.89,0,16.150000000000002,1
16,8,1,45,0.76,3,53,0,21,7,2.2800000000000002,16,34.2,1
11,9,0,70,0.81,8,8,4,23,8,6.48,0,56.7,1
13,5,0,70,0.23,7,65,0,6,2,1.61,0,16.1,1
12,0,2,55,0.48,21,38,0,1,4,10.08,24,26.4,1
8,7,1,30,0.18,27,94,2,19,1,4.859999999999999,8,5.3999999999999995,1
16,5,0,60,0.93,25,69,1,16,9,23.25,0,55.800000000000004,1
10,1,1,40,0.31,16,10,6,3,3,4.96,10,12.4,1
17,4,2,70,0.41,16,36,6,15,4,6.56,34,28.7,1
6,3,0,100,0.06,28,13,6,1,0,1.68,0,6.0,1
7,9,2,20,0.94,16,99,6,21,9,15.04,14,18.799999999999997,1
10,1,0,90,0.37,2,16,6,1,3,0.74,0,33.3,1
6,4,1,10,0.13,24,96,2,7,1,3.12,6,1.3,0
10,9,1,85,0.16,18,2,0,8,1,2.88,10,13.6,0
13,1,0,40,0.34,7,11,3,15,3,2.3800000000000003,0,13.600000000000001,1
11,6,0,25,0.45,12,72,4,5,4,5.4,0,11.25,1
12,8,2,90,0.56,27,60,4,21,5,15.120000000000001,24,50.400000000000006,1
17,7,0,90,0.08,19,26,6,17,0,1.52,0,7.2,1
8,4,1,75,0.75,11,12,0,20,7,8.25,8,56.25,1
17,4,1,40,0.99,20,72,0,5,9,19.8,17,39.6,1
13,2,0,35,0.11,2,90,2,16,1,0.22,0,3.85,1
7,4,2,15,0.83,9,95,1,0,8,7.47,14,12.45,1
9,4,1,65,0.57,17,81,4,9,5,9.69,9,37.05,1
7,5,2,70,0.22,18,97,0,0,2,3.96,14,15.4,0
6,9,1,70,0.53,23,78,1,7,5,12.190000000000001,6,37.1,1
9,5,0,10,0.26,19,47,0,21,2,4.94,0,2.6,1
6,3,2,10,0.21,14,100,3,12,2,2.94,12,2.1,0
6,7,0,65,0.7,3,50,5,23,7,2.0999999999999996,0,45.5,1
11,8,2,45,0.85,9,89,4,21,8,7.6499999999999995,22,38.25,1
7,0,2,85,0.49,16,40,6,16,4,7.84,14,41.65,0
6,8,0,90,0.39,12,78,1,7,3,4.68,0,35.1,1
17,4,1,45,0.06,11,57,1,9,0,0.6599999999999999,17,2.6999999999999997,0
12,7,0,15,0.79,24,74,3,6,7,18.96,0,11.850000000000001,1
15,6,0,5,0.71,18,10,3,0,7,12.78,0,3.55,1
15,4,2,50,0.95,15,95,5,5,9,14.25,30,47.5,1
8,1,2,5,0.06,1,90,6,12,0,0.06,16,0.3,0
11,8,1,40,0.82,4,13,5,17,8,3.28,11,32.8,1
17,5,2,95,0.22,11,66,2,23,2,2.42,34,20.9,0
16,0,1,80,0.04,27,47,5,14,0,1.08,16,3.2,1
17,2,1,55,0.39,11,50,6,22,3,4.29,17,21.45,1
9,1,2,70,0.32,12,54,3,3,3,3.84,18,22.400000000000002,0
10,7,0,15,0.82,4,5,3,0,8,3.28,0,12.299999999999999,1
6,8,2,5,0.69,20,68,6,18,6,13.799999999999999,12,3.4499999999999997,1
8,5,2,70,0.49,18,24,6,13,4,8.82,16,34.3,0
7,5,2,55,0.14,14,54,0,11,1,1.9600000000000002,14,7.700000000000001,0
5,3,0,60,0.87,19,81,4,20,8,16.53,0,52.2,1
9,8,0,85,0.42,16,56,5,21,4,6.72,0,35.699999999999996,1
16,8,2,35,0.75,26,33,1,8,7,19.5,32,26.25,1
7,2,2,100,0.87,26,64,4,11,8,22.62,14,87.0,1
8,2,0,5,0.06,7,29,4,17,0,0.42,0,0.3,0
14,3,0,95,0.01,0,7,1,15,0,0.0,0,0.9500000000000001,0
11,5,2,50,0.83,29,85,4,21,8,24.07,22,41.5,1
5,1,1,10,0.88,13,43,5,0,8,11.44,5,8.8,1
7,5,1,90,0.49,21,95,6,19,4,10.29,7,44.1,1
5,9,1,100,0.06,21,60,5,19,0,1.26,5,6.0,0
14,0,1,65,0.19,19,9,6,19,1,3.61,14,12.35,1
17,9,0,85,0.77,24,67,3,8,7,18.48,0,65.45,1
13,8,0,65,0.13,18,54,0,13,1,2.34,0,8.450000000000001,1
16,3,1,75,0.67,15,9,3,22,6,10.05,16,50.25,1
12,5,0,100,0.41,29,88,4,22,4,11.889999999999999,0,41.0,1
9,2,2,65,0.62,11,35,5,17,6,6.82,18,40.3,1
15,9,1,90,0.54,2,86,5,8,5,1.08,15,48.6,1
6,2,1,55,0.83,25,57,6,15,8,20.75,6,45.65,1
5,5,0,90,0.8,15,44,2,1,8,12.0,0,72.0,1
10,6,0,45,0.3,26,69,0,17,3,7.8,0,13.5,1
16,8,2,65,0.44,30,76,5,11,4,13.2,32,28.6,1
5,1,0,95,0.11,18,26,4,14,1,1.98,0,10.45,1
5,7,1,15,0.3,5,3,0,7,3,1.5,5,4.5,0
9,9,2,90,0.86,6,71,5,5,8,5.16,18,77.4,1
13,1,1,5,0.29,5,40,3,17,2,1.45,13,1.45,1
16,3,1,75,0.93,5,28,3,21,9,4.65,16,69.75,1
7,7,0,40,0.05,21,74,0,7,0,1.05,0,2.0,1
9,5,1,50,0.4,16,37,6,7,4,6.4,9,20.0,1
17,2,0,10,0.87,19,42,2,19,8,16.53,0,8.7,1
11,8,1,20,0.49,25,92,5,6,4,12.25,11,9.8,1
5,7,2,5,0.57,2,89,6,23,5,1.14,10,2.8499999999999996,0
14,9,2,85,0.85,26,36,3,14,8,22.099999999999998,28,72.25,1
11,1,1,5,0.6,11,16,0,1,6,6.6,11,3.0,1
8,5,1,30,0.32,22,51,1,2,3,7.04,8,9.6,1
5,9,0,25,0.53,11,59,6,18,5,5.83,0,13.25,1
16,5,1,5,0.02,1,98,2,9,0,0.02,16,0.1,0
9,1,1,70,0.85,26,99,3,21,8,22.099999999999998,9,59.5,1
8,0,1,75,0.9,15,48,3,4,9,13.5,8,67.5,1
17,2,0,30,0.11,10,70,4,5,1,1.1,0,3.3,1
13,3,2,5,0.32,14,4,0,23,3,4.48,26,1.6,0
8,7,2,65,0.7,0,86,3,5,7,0.0,16,45.5,1
5,3,0,45,0.52,19,25,6,4,5,9.88,0,23.400000000000002,1
8,7,1,60,0.42,15,79,2,12,4,6.3,8,25.2,1
11,8,1,35,0.83,8,15,6,9,8,6.64,11,29.049999999999997,1
13,4,0,70,0.65,17,78,4,17,6,11.05,0,45.5,1
16,0,1,75,0.36,27,82,2,13,3,9.719999999999999,16,27.0,1
17,5,2,55,0.68,14,71,2,12,6,9.520000000000001,34,37.400000000000006,1
9,5,0,95,0.18,4,58,4,7,1,0.72,0,17.099999999999998,1
9,6,2,25,0.85,19,86,4,11,8,16.15,18,21.25,1
6,6,1,25,0.18,16,63,1,10,1,2.88,6,4.5,0
6,1,2,75,0.48,12,31,2,20,4,5.76,12,36.0,0
6,4,1,90,0.9,21,63,3,9,9,18.900000000000002,6,81.0,1
12,6,0,95,0.45,23,10,0,6,4,10.35,0,42.75,1
6,8,2,75,0.85,30,23,3,15,8,25.5,12,63.75,1
14,6,0,70,0.67,16,67,5,12,6,10.72,0,46.900000000000006,1
12,4,2,30,0.95,10,88,5,0,9,9.5,24,28.5,1
15,5,1,90,0.97,12,23,1,2,9,11.64,15,87.3,1
11,3,1,70,0.33,17,93,3,10,3,5.61,11,23.1,1
17,1,1,40,0.09,2,38,0,21,0,0.18,17,3.5999999999999996,0
8,8,0,100,0.5,26,62,4,1,5,13.0,0,50.0,1
13,6,2,85,0.43,25,14,5,8,4,10.75,26,36.55,1
11,6,0,20,0.49,25,99,5,11,4,12.25,0,9.8,1
14,3,2,70,0.46,3,89,2,11,4,1.3800000000000001,28,32.2,0
7,2,1,50,0.08,4,34,3,11,0,0.32,7,4.0,0
10,2,2,100,0.36,15,72,3,6,3,5.3999999999999995,20,36.0,0
6,6,2,40,0.14,30,24,1,14,1,4.2,12,5.6000000000000005,0
16,1,0,35,0.65,16,7,0,4,6,10.4,0,22.75,1
6,4,2,85,0.05,23,98,4,8,0,1.1500000000000001,12,4.25,0
12,5,1,60,0.45,15,32,2,21,4,6.75,12,27.0,1
15,3,0,90,0.18,28,78,0,6,1,5.04,0,16.2,1
7,1,2,40,0.42,18,93,2,19,4,7.56,14,16.8,0
10,9,2,5,0.52,12,77,4,15,5,6.24,20,2.6,1
14,7,1,85,0.27,10,55,1,15,2,2.7,14,22.950000000000003,1
6,3,1,10,0.63,8,39,3,19,6,5.04,6,6.3,1
13,4,1,95,0.54,19,93,0,19,5,10.260000000000002,13,51.300000000000004,1
5,6,1,5,0.57,14,68,1,1,5,7.9799999999999995,5,2.8499999999999996,1
11,2,1,50,0.41,10,65,4,18,4,4.1,11,20.5,1
14,8,1,30,0.99,8,98,2,12,9,7.92,14,29.7,1
8,1,0,85,0.68,25,18,5,1,6,17.0,0,57.800000000000004,1
14,2,1,50,0.59,21,73,6,1,5,12.389999999999999,14,29.5,1
14,8,0,15,0.14,1,24,6,2,1,0.14,0,2.1,1
6,2,2,85,0.35,6,50,4,8,3,2.0999999999999996,12,29.749999999999996,0
5,5,1,20,0.72,21,43,1,7,7,15.12,5,14.399999999999999,1
12,0,0,90,0.86,14,64,3,11,8,12.04,0,77.4,1
6,9,0,10,0.21,5,93,3,0,2,1.05,0,2.1,1
12,3,1,75,0.51,9,31,1,13,5,4.59,12,38.25,1
12,4,2,50,0.42,20,29,0,1,4,8.4,24,21.0,0
8,2,0,40,0.54,21,46,6,8,5,11.34,0,21.6,1
8,7,2,70,0.96,15,31,0,23,9,14.399999999999999,16,67.2,1
10,8,1,90,0.17,19,55,5,8,1,3.2300000000000004,10,15.3,0
14,9,1,90,0.15,8,27,0,4,1,1.2,14,13.5,0
15,1,0,60,0.95,11,65,4,19,9,10.45,0,57.0,1
13,3,2,100,0.17,6,3,3,17,1,1.02,26,17.0,0
6,4,0,25,0.92,24,43,3,0,9,22.080000000000002,0,23.0,1
15,6,1,10,0.46,26,80,5,21,4,11.96,15,4.6000000000000005,1
16,2,1,45,0.9,26,44,2,23,9,23.400000000000002,16,40.5,1
12,5,2,100,0.96,2,14,1,3,9,1.92,24,96.0,1
10,6,2,80,0.21,21,6,1,9,2,4.41,20,16.8,0
7,6,1,55,0.6,25,55,1,18,6,15.0,7,33.0,1
9,6,2,50,0.37,6,91,0,0,3,2.2199999999999998,18,18.5,0
17,9,0,35,0.86,17,87,2,16,8,14.62,0,30.099999999999998,1
16,7,0,65,0.19,5,89,6,15,1,0.95,0,12.35,1
10,0,0,80,0.63,19,20,3,9,6,11.97,0,50.4,1
7,1,2,5,0.17,17,100,3,5,1,2.89,14,0.8500000000000001,0
13,8,0,80,0.25,13,95,6,22,2,3.25,0,20.0,1
15,4,2,80,0.04,20,80,6,10,0,0.8,30,3.2,0
14,9,0,20,0.56,12,85,5,8,5,6.720000000000001,0,11.200000000000001,1
8,3,1,70,0.14,18,43,6,0,1,2.5200000000000005,8,9.8,0
7,1,0,20,0.88,16,61,0,21,8,14.08,0,17.6,1
5,0,0,90,0.87,5,17,0,11,8,4.35,0,78.3,1
8,2,2,30,0.04,18,31,4,22,0,0.72,16,1.2,0
10,6,0,85,0.57,0,38,3,12,5,0.0,0,48.449999999999996,1
6,7,0,5,0.86,9,61,6,17,8,7.74,0,4.3,1
7,4,1,60,0.9,19,93,0,3,9,17.1,7,54.0,1
12,3,2,10,0.79,13,42,0,23,7,10.27,24,7.9,1
11,8,2,85,0.37,22,55,6,1,3,8.14,22,31.45,1
8,1,1,5,0.24,11,7,1,22,2,2.6399999999999997,8,1.2,0
9,5,0,65,0.82,30,26,1,23,8,24.599999999999998,0,53.3,1
12,0,2,60,0.15,29,36,0,21,1,4.35,24,9.0,0
11,9,1,55,0.43,9,49,4,13,4,3.87,11,23.65,1
11,7,1,45,0.41,27,16,2,5,4,11.069999999999999,11,18.45,1
16,8,1,5,0.02,29,2,6,22,0,0.58,16,0.1,0
6,3,1,45,0.19,16,35,3,23,1,3.04,6,8.55,0
6,0,1,40,0.51,5,25,1,4,5,2.55,6,20.4,1
10,8,2,40,0.22,13,100,6,5,2,2.86,20,8.8,0
15,2,0,40,0.27,1,15,2,8,2,0.27,0,10.8,1
6,7,1,65,0.37,17,54,6,13,3,6.29,6,24.05,1
6,0,2,10,0.04,28,45,4,2,0,1.12,12,0.4,0
6,8,1,30,0.64,8,64,4,7,6,5.12,6,19.2,1
14,3,2,35,0.96,16,86,4,2,9,15.36,28,33.6,1
9,0,0,65,0.97,20,87,3,7,9,19.4,0,63.05,1
6,5,2,60,0.63,21,68,0,20,6,13.23,12,37.8,1
5,8,1,60,0.5,10,59,2,3,5,5.0,5,30.0,1
16,3,0,85,0.93,7,95,5,17,9,6.510000000000001,0,79.05,1
7,3,1,10,0.67,17,36,2,8,6,11.39,7,6.7,1
11,8,2,55,0.02,21,26,5,17,0,0.42,22,1.1,0
6,3,2,60,0.71,28,87,2,3,7,19.88,12,42.599999999999994,1
13,4,0,100,0.23,30,52,5,8,2,6.9,0,23.0,1
10,7,0,15,0.47,25,58,1,7,4,11.75,0,7.05,1
12,0,0,10,0.42,6,52,0,11,4,2.52,0,4.2,1
9,9,1,15,0.18,18,30,0,20,1,3.2399999999999998,9,2.6999999999999997,0
5,8,0,65,0.17,20,62,3,10,1,3.4000000000000004,0,11.05,1
11,9,2,100,0.75,13,89,0,9,7,9.75,22,75.0,1
6,8,1,100,0.82,0,79,2,12,8,0.0,6,82.0,1
11,1,0,90,0.19,18,17,6,2,1,3.42,0,17.1,1
16,0,1,55,0.5,9,29,2,17,5,4.5,16,27.5,1
17,3,0,95,0.49,7,26,5,12,4,3.4299999999999997,0,46.55,1
8,1,1,95,0.86,30,18,4,20,8,25.8,8,81.7,1
14,6,2,20,0.52,12,16,5,15,5,6.24,28,10.4,1
11,8,1,35,0.25,10,85,2,18,2,2.5,11,8.75,1
11,4,2,30,0.17,13,99,4,18,1,2.21,22,5.1000000000000005,0
15,2,1,55,0.53,7,7,0,6,5,3.71,15,29.150000000000002,1
